arterycode,direction,sideofint,centreline_id,artery_type,match_on_case,was_match_on_case
4782,Northbound,S,30073947,2,10,6
4782,Southbound,S,30073947,2,10,6
4782,Eastbound,E,7847374,2,10,6
4782,Westbound,E,7847374,2,10,6
4782,Eastbound,W,3131290,2,10,6
4782,Westbound,W,3131290,2,10,6
4800,Northbound,N,9879233,2,10,6
4800,Southbound,N,9879233,2,10,6
4800,Northbound,S,8310,2,10,6
4800,Southbound,S,8310,2,10,6
4800,Eastbound,E,20112825,2,10,6
4800,Westbound,E,20112825,2,10,6
4800,Eastbound,W,8448,2,10,6
4800,Westbound,W,8448,2,10,6
4859,Northbound,N,914019,2,10,6
4859,Southbound,N,914021,2,10,6
4859,Eastbound,E,7325462,2,10,6
4859,Westbound,E,7325462,2,10,6
4859,Eastbound,W,914037,2,10,6
4859,Westbound,W,914037,2,10,6
6173,Northbound,N,6064458,2,10,6
6173,Southbound,N,6064458,2,10,6
6173,Northbound,S,444689,2,10,6
6173,Southbound,S,444689,2,10,6
6173,Eastbound,E,1903184,2,10,6
6173,Westbound,E,1903184,2,10,6
6173,Eastbound,W,444691,2,10,6
6173,Westbound,W,444691,2,10,6
6188,Southbound,N,1145031,2,10,6
6188,Northbound,S,7522996,2,10,6
6188,Southbound,S,7522996,2,10,6
6188,Eastbound,E,7531273,2,10,6
6188,Westbound,E,7531273,2,10,6
6188,Eastbound,W,2695772,2,10,6
6188,Westbound,W,2695772,2,10,6
27229,Northbound,N,437600,2,10,6
27229,Southbound,N,437600,2,10,6
27229,Northbound,S,437649,2,10,6
27229,Southbound,S,437649,2,10,6
27229,Eastbound,E,10906477,2,10,6
27229,Westbound,E,10906477,2,10,6
27229,Eastbound,W,437607,2,10,6
27229,Westbound,W,437607,2,10,6
28110,Northbound,N,111409,2,10,6
28110,Southbound,N,111409,2,10,6
28110,Northbound,S,14659154,2,10,6
28110,Southbound,S,14659154,2,10,6
28110,Eastbound,E,111407,2,10,6
28110,Westbound,E,111407,2,10,6
28110,Eastbound,W,8985610,2,10,6
28110,Westbound,W,8985610,2,10,6
32581,Northbound,N,2376168,2,10,6
32581,Southbound,N,2376168,2,10,6
32581,Northbound,S,7979414,2,10,6
32581,Southbound,S,7979414,2,10,6
32581,Eastbound,E,14014325,2,10,6
32581,Westbound,E,14014325,2,10,6
32581,Eastbound,W,14014241,2,10,6
32581,Westbound,W,14014241,2,10,6
5678,Northbound,S,444459,2,10,6
5678,Eastbound,E,30061209,2,10,6
5678,Eastbound,W,444252,2,10,6
5678,Westbound,W,20080557,2,10,6
5206,Northbound,N,30017819,2,10,6
5206,Southbound,N,910667,2,10,6
5206,Northbound,S,10663992,2,10,6
5206,Southbound,S,10663992,2,10,6
5206,Eastbound,E,10663903,2,10,6
5206,Westbound,E,10663903,2,10,6
5206,Westbound,W,30017792,2,10,6
4438,Northbound,N,906975,2,10,6
4438,Southbound,N,906980,2,10,6
4438,Northbound,S,907190,2,10,6
4438,Southbound,S,907198,2,10,6
4438,Eastbound,E,906974,2,10,6
4438,Westbound,E,906974,2,10,6
4438,Eastbound,W,907016,2,10,6
4438,Westbound,W,907016,2,10,6
5187,Northbound,N,1146052,2,10,6
5187,Southbound,N,1146052,2,10,6
5187,Northbound,S,1146072,2,10,6
5187,Southbound,S,1146072,2,10,6
5187,Eastbound,E,1146085,2,10,6
5187,Westbound,E,20102845,2,10,6
5187,Eastbound,W,1146181,2,10,6
5187,Westbound,W,30087988,2,10,6
4807,Northbound,N,906779,2,10,6
4807,Southbound,N,906777,2,10,6
4807,Northbound,S,906809,2,10,6
4807,Southbound,S,906813,2,10,6
4807,Eastbound,E,906786,2,10,6
4807,Westbound,E,906786,2,10,6
4807,Eastbound,W,906778,2,10,6
4807,Westbound,W,906778,2,10,6
5547,Northbound,N,907190,2,10,6
5547,Southbound,N,907198,2,10,6
5547,Northbound,S,907387,2,10,6
5547,Southbound,S,907390,2,10,6
5547,Eastbound,E,907189,2,10,6
5547,Westbound,E,907189,2,10,6
5547,Eastbound,W,907227,2,10,6
5547,Westbound,W,907227,2,10,6
5782,Northbound,N,907663,2,10,6
5782,Southbound,N,907667,2,10,6
5782,Northbound,S,9523599,2,10,6
5782,Southbound,S,907795,2,10,6
5782,Eastbound,E,10948099,2,10,6
5782,Westbound,E,10948099,2,10,6
5782,Eastbound,W,10113306,2,10,6
5782,Westbound,W,10113306,2,10,6
3970,Northbound,N,907863,2,10,6
3970,Southbound,N,907857,2,10,6
3970,Northbound,S,907989,2,10,6
3970,Southbound,S,20229268,2,10,6
3970,Eastbound,E,8115811,2,10,6
3970,Westbound,E,8115811,2,10,6
3970,Eastbound,W,6780334,2,10,6
3970,Westbound,W,6780334,2,10,6
4436,Northbound,N,908387,2,10,6
4436,Southbound,N,908368,2,10,6
4436,Northbound,S,908493,2,10,6
4436,Southbound,S,908497,2,10,6
4436,Eastbound,E,908411,2,10,6
4436,Westbound,E,908411,2,10,6
4436,Eastbound,W,8327622,2,10,6
4436,Westbound,W,8327622,2,10,6
4240,Northbound,N,1146215,2,10,6
4240,Southbound,N,1146215,2,10,6
4240,Northbound,S,8351261,2,10,6
4240,Southbound,S,8351261,2,10,6
4240,Eastbound,E,1146214,2,10,6
4240,Westbound,E,8351267,2,10,6
4240,Eastbound,W,1146303,2,10,6
4240,Westbound,W,30073994,2,10,6
35341,Northbound,N,3948690,2,10,6
35341,Southbound,N,3948690,2,10,6
35341,Northbound,S,7929917,2,10,6
35341,Southbound,S,7929917,2,10,6
35341,Eastbound,E,1146947,2,10,6
35341,Westbound,E,20161453,2,10,6
35341,Eastbound,W,1147026,2,10,6
35341,Westbound,W,12763897,2,10,6
4080,Northbound,N,1147048,2,10,6
4080,Southbound,N,1147048,2,10,6
4080,Eastbound,E,14189397,2,10,6
4080,Westbound,E,30007499,2,10,6
4080,Eastbound,W,30021714,2,10,6
4080,Westbound,W,1147135,2,10,6
5585,Northbound,N,1147136,2,10,6
5585,Southbound,N,1147136,2,10,6
5585,Eastbound,E,30021714,2,10,6
5585,Westbound,E,1147135,2,10,6
5585,Eastbound,W,30065735,2,10,6
5585,Westbound,W,2790371,2,10,6
3928,Northbound,N,1147537,2,10,6
3928,Southbound,N,1147537,2,10,6
3928,Eastbound,E,1147552,2,10,6
3928,Westbound,E,1147551,2,10,6
3928,Eastbound,W,1147544,2,10,6
3928,Westbound,W,5999366,2,10,6
5196,Eastbound,E,1147347,2,10,6
5196,Westbound,E,1147347,2,10,6
5196,Eastbound,W,2642049,2,10,6
5196,Westbound,W,30023645,2,10,6
5194,Northbound,N,1147287,2,10,6
5194,Southbound,N,1147287,2,10,6
5194,Eastbound,E,30018111,2,10,6
5194,Westbound,E,10250082,2,10,6
5194,Eastbound,W,30006411,2,10,6
5194,Westbound,W,30006408,2,10,6
5195,Northbound,N,9445898,2,10,6
5195,Southbound,N,9445898,2,10,6
5195,Eastbound,E,30065733,2,10,6
5195,Westbound,E,2790371,2,10,6
5195,Eastbound,W,30018111,2,10,6
5195,Westbound,W,10250082,2,10,6
3933,Northbound,N,3948690,2,10,6
3933,Southbound,N,3948690,2,10,6
3933,Northbound,S,7929917,2,10,6
3933,Southbound,S,7929917,2,10,6
3933,Eastbound,E,1146947,2,10,6
3933,Westbound,E,20161453,2,10,6
3933,Eastbound,W,1147026,2,10,6
3933,Westbound,W,12763897,2,10,6
4161,Northbound,N,1146976,2,10,6
4161,Southbound,N,1146976,2,10,6
4161,Northbound,S,7929920,2,10,6
4161,Southbound,S,7929920,2,10,6
4161,Eastbound,E,1147026,2,10,6
4161,Westbound,E,1146975,2,10,6
4161,Eastbound,W,30082883,2,10,6
4161,Westbound,W,1147016,2,10,6
12165,Northbound,N,30023614,2,10,6
12165,Southbound,N,30023614,2,10,6
12165,Northbound,S,14130686,2,10,6
12165,Southbound,S,14130686,2,10,6
12165,Eastbound,E,30082914,2,10,6
12165,Westbound,E,20233582,2,10,6
12165,Eastbound,W,13973647,2,10,6
12165,Westbound,W,20233583,2,10,6
4406,Northbound,N,14621056,2,10,6
4406,Southbound,N,14621056,2,10,6
4406,Northbound,S,14134900,2,10,6
4406,Southbound,S,14134900,2,10,6
4406,Eastbound,E,14134883,2,10,6
4406,Westbound,E,14134987,2,10,6
4406,Eastbound,W,14134884,2,10,6
4406,Westbound,W,14134990,2,10,6
3927,Northbound,N,30072807,2,10,6
3927,Southbound,N,30072807,2,10,6
3927,Northbound,S,1143847,2,10,6
3927,Southbound,S,1143847,2,10,6
3927,Eastbound,E,30002751,2,10,6
3927,Westbound,E,30002744,2,10,6
3927,Eastbound,W,30002759,2,10,6
3927,Westbound,W,30002748,2,10,6
5440,Northbound,S,445328,2,10,6
5440,Southbound,S,445328,2,10,6
5440,Eastbound,E,9234642,2,10,6
5440,Westbound,E,9234642,2,10,6
5440,Eastbound,W,445298,2,10,6
5440,Westbound,W,445298,2,10,6
11730,Northbound,S,5040647,2,10,6
11730,Southbound,S,5040647,2,10,6
11730,Eastbound,E,439628,2,10,6
11730,Westbound,E,439628,2,10,6
11730,Eastbound,W,439730,2,10,6
11730,Westbound,W,439730,2,10,6
28112,Eastbound,W,0,2,11,6
28112,Westbound,W,0,2,11,6
28112,Northbound,N,0,2,11,6
28112,Southbound,N,0,2,11,6
28112,Eastbound,E,0,2,11,6
28112,Westbound,E,0,2,11,6
